zpid,bedrooms,bathrooms,price,year_built,living_area_sqft,latitude,longitude,home_type,lot_size_sqft,property_tax_rate,rent_zestimate,zestimate,home_status,is_rental_property,last_sold_price,city,state,zipcode,description,full_address,distance_to_unc_km,proximity_score,year_built_score,distance_to_grocer_km,grocer_score,distance_to_bus_stop_km,distance_to_bus_km,bus_score
246730050.0,,,7504000,2007.0,28857.0,35.9497,-79.06484,SINGLE_FAMILY,1447934.0,0.84,2562.0,,OTHER,False,,Chapel Hill,NC,27516,"This is a 28857 square foot, single family home. This home is located at 2501 Homestead Rd, Chapel Hill, NC 27516.","2501 Homestead Rd, Chapel Hill, NC 27516",4.613858585238503,3.58,4.48,3.7393923601004517,3.72,3.309919247907073,0.0891699993779468,4.93
50034080.0,2.0,2.0,385000,1984.0,1232.0,35.928505,-79.095474,SINGLE_FAMILY,1742.0,0.84,1894.0,446300.0,SOLD,True,385000.0,Chapel Hill,NC,27516,"Quintessential Carrboro charm, come home to a retreat like sanctuary mere minutes from a vibrant downtown. Passive solar design elements lend a distinctive flair to the interior finishes while the exterior offers a private, fenced yard, communal garden space and picnic area. Enjoy the large screened porch, fireplace & modernized kitchen. Wired basement space allows for plenty of storage or a place to work on projects. Only three homes in the neighborhood.","1209 Hillsborough Rd #B, Chapel Hill, NC 27516",4.59018271217655,3.58,3.73,6.133515959537791,3.38,0.6769542665523456,0.05154085542581413,4.96
60073938.0,2.0,2.5,245800,1986.0,1139.0,35.943512,-79.00831,CONDO,43560.0,0.84,1583.0,245800.0,OTHER,False,122000.0,Chapel Hill,NC,27517,"This 1139 square foot condo home has 2 bedrooms and 2.5 bathrooms. This home is located at 104 Old Cooper Sq BUILDING J, Chapel Hill, NC 27517.","104 Old Cooper Sq BUILDING J, Chapel Hill, NC 27517",5.301418044141494,3.48,3.79,1.6320806114173854,4.2,2.0307393354934775,0.09105303693306957,4.93
304157526.0,,,10506000,1975.0,34956.0,35.92191,-79.05752,SINGLE_FAMILY,29185.0,0.84,3079.0,,OTHER,False,300000.0,Chapel Hill,NC,27514,"This is a 34956 square foot, single family home. This home is located at 100 S Columbia St, Chapel Hill, NC 27514.","100 S Columbia St, Chapel Hill, NC 27514",1.4938304213227818,4.25,3.43,3.0125268942142123,3.86,0.18322772953789354,0.17944792376968538,4.86
50031465.0,1.0,1.0,402600,1962.0,720.0,35.87322,-79.07328,SINGLE_FAMILY,257875.0,0.84,1664.0,402600.0,OTHER,False,189000.0,Chapel Hill,NC,27516,"This 720 square foot single family home has 1 bedrooms and 1.0 bathrooms. This home is located at 3 Merritt Dr BUILDING A, Chapel Hill, NC 27516.","3 Merritt Dr BUILDING A, Chapel Hill, NC 27516",4.577925190239912,3.59,3.01,5.747119800978097,3.43,3.8239074818112115,0.8973538716963201,4.47
50041466.0,3.0,2.0,370000,1995.0,1409.0,35.945446,-79.01728,TOWNHOUSE,3484.0,0.84,2148.0,396000.0,SOLD,False,370000.0,Chapel Hill,NC,27514,"Better than ever town home in a terrific location. So close to Trader Joes, Whole Foods, Wegmans, plus easy hop-on to I-40.Durham/Duke, downtown Chapel Hill/UNC minutes away. Brand NEW Heat Pump just installed!**All polybutylene supply pipes have been replaced-they were not leaking, but fittings were corroded; sellers felt was a question of when, not if, so replaced!  Home features REAL hardwood floors gleaming from just being refinished and stretch from the living/dining room into the kitchen and hall. The entire inside of the home has been freshly painted. Smooth ceilings. Tons of light and a vaulted ceiling add to a sense of comfort and spaciousness. The kitchen and downstairs bathroom have new granite counters and sinks/fixtures. The Primary Bedroom is incredibly roomy, and the walk-in closet is huge! Washer and Dryer remain and are tucked away off the hall by the Primary Bedroom. All appliances convey ""as-is."" The upstairs has a small loft which could house a reading or study area, plus 2 bedrooms and a bath. The oversize deck can easily accommodate grilling, dining, plus seating areas.","308 McGregor Dr #A, Chapel Hill, NC 27514",4.9303028833265685,3.53,4.08,1.1594136454930604,4.37,1.6406857192485815,0.27674741859066704,4.8
50040302.0,4.0,3.0,702900,1962.0,2352.0,35.90358,-79.028465,SINGLE_FAMILY,33976.0,0.84,2798.0,702900.0,OTHER,False,152000.0,Chapel Hill,NC,27517,"This 2352 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 1029 Highland Woods Rd, Chapel Hill, NC 27517.","1029 Highland Woods Rd, Chapel Hill, NC 27517",2.0708869234716083,4.08,3.01,0.5287191730903135,4.65,0.62930591872753,0.3600250210740819,4.75
67915024.0,3.0,2.0,389300,2000.0,1316.0,35.94765,-79.08258,TOWNHOUSE,4356.0,0.84,1975.0,389300.0,OTHER,False,215000.0,Chapel Hill,NC,27516,"Don't miss this quiet, country-feel attached home with great university and downtown access. Great natural light, low maintenance; Master down or up; Large rooms, updated kitchen appliances; private parking; large patio and outside area for entertaining or playing games with friends.","1600 High School Rd #A, Chapel Hill, NC 27516",5.115267973458119,3.51,4.25,5.147591660293591,3.51,2.2836147166979655,0.036224327481566586,4.97
50032767.0,4.0,3.0,751800,1991.0,2750.0,35.897793,-79.0779,SINGLE_FAMILY,16117.0,0.84,2436.0,751800.0,OTHER,False,476000.0,Carrboro,NC,27510,"Lovingly maintained in desirable Berryhill & located on a quiet cul-de-sac. 4 Bed, 2.5 Bath. Serene & private backyard is enjoyed from double-sized deck. Recent improvements include brand-new Hardiplank siding, porcelain tiles in the bathrooms of master & guest bedrooms, brand-new stainless gas cooktop/oven & dishwasher, minutes to Downtown and UNC. Chapel Hill/Carrboro City Schools. Walk to neighborhood soccer field & playground.  0.6 to new South Green Development. Home measured by a licensed appraiser.","304 Orchard Ln UNIT 93, Carrboro, NC 27510",2.849996109679776,3.89,3.95,4.817184206943184,3.55,1.096455122899377,0.2505191808976427,4.82
50052061.0,4.0,2.5,697800,1992.0,2611.0,35.955475,-79.018,SINGLE_FAMILY,9583.0,0.84,3000.0,697800.0,OTHER,False,249000.0,Chapel Hill,NC,27514,"This 2611 square foot single family home has 4 bedrooms and 2.5 bathrooms. This home is located at 102 Big Meadows Pl, Chapel Hill, NC 27514.","102 Big Meadows Pl, Chapel Hill, NC 27514",5.826167760982915,3.42,3.99,2.158142164862616,4.05,2.5352228271163,0.5071757097073587,4.66
80204102.0,2.0,2.0,501000,2003.0,1553.0,35.90657,-79.00746,CONDO,,0.72,2261.0,509000.0,RECENTLY_SOLD,False,501000.0,Chapel Hill,NC,27517,"Welcome to your dream home in the prestigious The Cedars of Chapel Hill, a premier continuing care retirement community (CCRC) nestled in the heart of North Carolina's vibrant Chapel Hill. This exquisite condominium offers a blend of luxury, comfort, and peace of mind, ensuring a lifestyle that is both enriching and carefree.  The condo boasts a spacious open floor plan with high ceilings, crown molding, and large windows that flood the space with natural light. Your new home has been immaculately cared for and maintained. The home features 2 Bedrooms/2 full baths, living room, family room, dining room, and sunroom. The master bedroom is a serene retreat featuring a multiple large custom closets. This unit Includes a prime garage parking spot just steps from the elevator. Enjoy the convenience of maintenance-free living with services including housekeeping, room service dining, linen service, exterior and interior maintenance, and landscaping, allowing you more time to enjoy the amenities and activities offered by the community. Gorgeous clubhouse is currently under going a complete renovation and offers numerous amenities. Situated in the Meadowmont community of picturesque town of Chapel Hill, known for its charming downtown, cultural events, and natural beauty. Close proximity to world-class healthcare, shopping, and dining options. Choosing The Cedars of Chapel Hill means opting for a lifestyle that combines the independence of home ownership with the security of a meticulously planned retirement care community. This condo is more than just a home; it's your gateway to a fulfilling, worry-free retirement surrounded by a supportive community and endless possibilities. Financial and health certification with the The Cedars is required prior to contract.","429 Cedar Club Cir, Chapel Hill, NC 27517",3.86244646196513,3.7,4.35,1.6806513893497346,4.19,0.2340819807105465,0.23428869885361633,4.83
98215624.0,3.0,2.5,978800,2011.0,3212.0,35.927444,-78.99718,SINGLE_FAMILY,7405.0,0.72,2817.0,978800.0,OTHER,False,594500.0,Durham,NC,27707,"This 3212 square foot single family home has 3 bedrooms and 2.5 bathrooms. This home is located at 301 Kinsale Dr, Durham, NC 27707.","301 Kinsale Dr, Durham, NC 27707",5.15408956105176,3.5,4.61,2.6598488795160904,3.93,2.7206826176352257,0.6142738561883179,4.61
251559092.0,,,186600,1986.0,625.0,35.93941,-79.024124,SINGLE_FAMILY,43560.0,0.84,1786.0,186600.0,OTHER,False,,Chapel Hill,NC,27514,"This is a 625 square foot, single family home. This home is located at 1829 E Franklin St #1200, Chapel Hill, NC 27514.","1829 E Franklin St #1200, Chapel Hill, NC 27514",4.0250485275213945,3.67,3.79,0.29873771253858356,4.79,0.7300203805281673,0.0864537549134269,4.93
97883140.0,1.0,2.0,509800,2009.0,901.0,35.910297,-79.065056,CONDO,43560.0,0.84,2694.0,509800.0,OTHER,False,290000.0,Chapel Hill,NC,27516,"Stunning, pristine, special 1-BR condo in desirable Greenbridge. Centered in the heart of Chapel Hill, walkable to downtown Carrboro. 5th floor corner unit w/floor-to-ceiling windows, bamboo flooring in living areas. Kitchen features Bosch stainless appliances & a sizable island w/granite countertops. Master BR is spacious, has private bath & walk-in closet. Large balcony w/expansive views of downtown. Greenbridge offers high-end construction & features & many amenities. New HVAC.  Ph 919-933-5088 (UPDATE: Taking my condo off the market)","601 W Rosemary St #514, Chapel Hill, NC 27516",1.354993885635748,4.3,4.54,3.5349264975047694,3.76,0.30559234924845563,0.14515949530442404,4.89
316666911.0,8.0,8.0,564800,2018.0,3332.0,35.92418,-79.05556,APARTMENT,9147.0,0.84,3276.0,,OTHER,False,,Chapel Hill,NC,27516,"This 3332 square foot apartment home has 8 bedrooms and 8.0 bathrooms. This home is located at 207 Greene St #500, Chapel Hill, NC 27516.","207 Greene St #500, Chapel Hill, NC 27516",1.6611355795725826,4.19,4.84,2.7430912301995893,3.91,0.38609014988036033,0.08197314269327238,4.94
89697077.0,1.0,1.0,703400,1991.0,11698.0,35.900555,-78.99985,CONDO,,0.72,1479.0,703400.0,OTHER,False,133500.0,Chapel Hill,NC,27517,"This 11698 square foot condo home has 1 bedrooms and 1.0 bathrooms. This home is located at 1004 Kingswood Dr, Chapel Hill, NC 27517.","1004 Kingswood Dr, Chapel Hill, NC 27517",4.648881146767551,3.57,3.95,2.4980152658740655,3.97,0.9611732988321748,0.9607128652207663,4.44
60074689.0,5.0,4.5,1223400,1999.0,3627.0,35.888058,-79.05226,SINGLE_FAMILY,58370.0,0.84,4089.0,1223400.0,OTHER,False,835000.0,Chapel Hill,NC,27514,"This 3627 square foot single family home has 5 bedrooms and 4.5 bathrooms. This home is located at 108 Beechridge Ct, Chapel Hill, NC 27514.","108 Beechridge Ct, Chapel Hill, NC 27514",2.43114913065016,3.99,4.22,3.2353257854329063,3.81,2.32694239711582,0.7256736602722802,4.55
50031008.0,10.0,5.0,541400,1972.0,8060.0,36.240166,-78.876144,SINGLE_FAMILY,44866.0,0.67,2546.0,541400.0,OTHER,True,,Chapel Hill,NC,27516,"Available 09/24/16.  2 Bed 1 bath duplex. Private home-like setting with large shade trees, in great location. Close to UNC, shopping and UNC Park & Ride. All electric.  Refrigerator, Stove, Dishwasher, Washer and Dryer Included,  Water and lawn maintenance are all Included. 

Now Available! Newly Remodeled with all new appliances.  2 Bed 1 bath duplex. Private Home like setting w/lg shade trees, in great location. Close to UNC, shopping and UNC Park & Ride. All electric.  Refrigerator, Stove, Dishwasher, Washer and Dryer Included,  Water, trash and lawn maintenance are all Included.","1616 Smith Level Rd #A, Chapel Hill, NC 27516",39.854809698619526,1.95,3.33,36.2195370736341,2.03,33.39147109030452,26.51908266150744,2.27
50036497.0,2.0,1.0,486100,1945.0,1000.0,35.905766,-79.06673,SINGLE_FAMILY,10890.0,0.84,2426.0,486100.0,OTHER,False,190000.0,Chapel Hill,NC,27516,"Available June 2019- Two bedroom house with den/office. Quiet neighborhood off of Merritt Mill Road. Easy walk to Weaver Street and UNC campus. House was renovated in 2011 with new windows and new kitchen and bathroom. Hardwood floors, attic for storage. Washer/dryer included. About 1000 square feet- see floorplan in pictures. House was built in 1945 and an additional living unit was added on in the 80's- it is the original house that is for rent. Cats okay, sorry no dogs.","410 Knolls St UNIT A, Chapel Hill, NC 27516",1.5735776583460486,4.22,2.45,3.683809255706017,3.73,0.5662559798874293,0.2229917485285521,4.83
50052058.0,4.0,3.0,711200,1992.0,2658.0,35.955017,-79.01813,SINGLE_FAMILY,11761.0,0.84,3176.0,711200.0,OTHER,False,464000.0,Chapel Hill,NC,27514,"Must see Chapel Hill home that's walkable to East Chapel Hill High. This 4 bedroom/2.5 bath home located in the highly desirable Springcrest neighborhood features large living room and family room windows, 2 story foyer, beautiful white kitchen w/granite countertops, hardwood floors with carpet in bedrooms, fenced backyard w/large deck, and cul-de-sac lot. Close to Eastgate Shopping Center, Franklin Street, future Wegmans, and New Hope Common. Easy I40 access.","106 Big Meadows Pl, Chapel Hill, NC 27514",5.776253665141654,3.43,3.99,2.106035196054119,4.07,2.4842180918094767,0.4621448903733397,4.69
60074535.0,4.0,3.0,818500,1990.0,3555.0,35.895855,-79.07825,SINGLE_FAMILY,21344.0,0.84,2598.0,818500.0,OTHER,False,525000.0,Carrboro,NC,27510,"Berryhill beauty! Bright & airy plan with soaring ceilings & gleaming Brazilian cherry floors. Chefâs kitchen features granite, gas cooktop, double ovens, & wine cooler. Master suite with soaking tub, walk-in shower & dual closets. Private 1st floor study. 3rd floor walk-up attic could be finished for even more space! Sip your morning coffee in the sunroom or relax outside on the spacious deck overlooking the fenced yardâperfect for pups & play. Easy sidewalk stroll to schools & South Green. 3D Tour!","101 Orchard Ln #111, Carrboro, NC 27510",2.9843299586777206,3.86,3.92,4.902203901365337,3.54,1.2839557294967228,0.06861498661642523,4.95
60071097.0,3.0,2.0,192600,1972.0,1212.0,35.924004,-79.06567,CONDO,43560.0,0.84,1692.0,192600.0,OTHER,False,100000.0,Chapel Hill,NC,27516,"INVESTMENT OPPORTUNITY - Bolinwood condo with tenant in place. On site property management available. First level unit. Spacious living/dining area. Large master with en suite full bath and large closet. Private patio with sliding doors. Neighborhood amenities feature pool, tennis, basketball and laundry area. Fantastic location, close to UNC, on free bus line, walking distance to Umstead Park. 24 Notice Required for showings.","500 Umstead Dr #F, Chapel Hill, NC 27516",2.1065728946105877,4.07,3.33,3.599586271452796,3.75,0.936917595711715,0.15256884090292908,4.88
50041231.0,4.0,3.5,782200,1999.0,2864.0,35.946,-79.022316,SINGLE_FAMILY,50965.0,0.84,3313.0,782200.0,OTHER,False,450000.0,Chapel Hill,NC,27514,"house in the East Ch.Hill HS zone w/ this quality-built custom home. Huge yards on 1.2 acres lot for privacy, outdoor fun, or that avid gardener. Features incl. durable cypress siding, side-entry 2-car garage, main flr master & guest suites! Freshly painted interior, new kitchen appliances, & new carpet on main lvl. Tons of storage inside & out. Large bedrooms, formal dining & living rooms. Cozy family room w/ fireplace, built-ins & deck access. Close to new Wegmans & I-40.bus station.","2204 Old Oxford Rd E, Chapel Hill, NC 27514",4.7238516822285535,3.56,4.22,1.0455523427922406,4.41,1.4205610435088774,0.12536275301356942,4.9
50033619.0,4.0,3.5,969900,1992.0,3809.0,35.8937,-79.06889,SINGLE_FAMILY,13413.0,0.84,3431.0,969900.0,OTHER,False,523000.0,Chapel Hill,NC,27516,"Welcome to this spacious cul-de-sac home in one of Chapel Hill's most popular neighborhoods - Southbridge. This house lives like a new home with all Furnaces, A/C's and the Roof having all been replaced in the past 4 years. The Kitchen has been updated with Granite counters and new Stainless Steel appliances.   The home features a welcoming Owner's Retreat, three ample sized secondary Bedrooms, a versatile third floor Bonus and a large Rec Room in the daylight Basement with full Bath. Exterio...","104 Colburn Pt, Chapel Hill, NC 27516",2.47402332554755,3.98,3.99,4.179968296679632,3.65,1.884932612933023,0.18934042228086032,4.86
50033614.0,4.0,3.0,722400,1992.0,2900.0,35.893616,-79.06963,SINGLE_FAMILY,13068.0,0.84,3255.0,722400.0,OTHER,False,,Chapel Hill,NC,27516,"This 2900 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 100 Colburn Point, Chapel Hill, NC 27516.","100 Colburn Point, Chapel Hill, NC 27516",2.527062063420343,3.96,3.99,4.24539045928047,3.64,1.89299947334865,0.135539854786129,4.9
50042004.0,6.0,4.0,291000,1995.0,2536.0,35.940205,-79.01263,APARTMENT,16988.0,0.84,3821.0,,OTHER,False,215000.0,Chapel Hill,NC,27517,"Spacious duplex Unite in a convenient location. fresh paint and new hardwoods floor throughout. Open plan with large Living Room (with fireplace & dry bar). Bathrooms feature tile floors. Private deck and storage. No smoking , No pets","121 Forsyth Dr #A, Chapel Hill, NC 27517",4.766271467907101,3.56,4.08,1.1264133929949882,4.38,1.6665672215701661,0.16859212827987305,4.87
50041402.0,3.0,2.0,475000,1998.0,,35.93697,-79.019196,TOWNHOUSE,4791.0,0.84,2519.0,477400.0,RECENTLY_SOLD,False,475000.0,Chapel Hill,NC,27514,"Back on Market due to personal reasons of the buyers.   Are you hoping to find the trifecta of one level living in town with a 2 car garage??? This single-story townhome is in a quiet cul-de-sac in a small neighborhood just a stones throw from Wegman's, Trader Joe's,  Lowe's and much more!  The layout  features a split 3 bedroom floor plan, 2 full baths, large family room w/ gas log fireplace, beautiful hardwoods, a screened porch all on one level plus a 2 car garage! The spacious kitchen with bay window in breakfast room has abundant pantry space and a great layout.  The primary bedroom has a walk in closet and large bath with a walk in shower. The HOA maintains the front landscaping and exterior of home. New roof installed Oct 2024, Don't miss out on this beautiful townhome, with its incredible location and ease of living!         .","100 Turnberry Ln, Chapel Hill, NC 27514",4.0964087973851875,3.66,4.18,0.466466771006876,4.69,0.9914523294195395,0.07286700447149955,4.94
50051356.0,5.0,4.5,1483800,1989.0,4834.0,35.953484,-79.03134,SINGLE_FAMILY,41817.0,0.84,5692.0,1483800.0,OTHER,False,,Chapel Hill,NC,27514,"This 4834 square foot single family home has 5 bedrooms and 4.5 bathrooms. This home is located at 109 Half Moon Point, Chapel Hill, NC 27514.","109 Half Moon Point, Chapel Hill, NC 27514",5.12286547233435,3.51,3.89,1.9634671452363595,4.11,2.082644909310252,0.11539091317247499,4.91
60074881.0,4.0,5.0,1250000,2002.0,3970.0,35.906837,-79.0135,TOWNHOUSE,4356.0,0.84,3610.0,1261400.0,RECENTLY_SOLD,False,1250000.0,Chapel Hill,NC,27517,"SHOWING FOR BACK UP OFFERS - Nestled within the picturesque landscape of Chapel Hill's Meadowmont community, 212 W. Barbee Chapel Rd sits  on a gently curved, mature tree-lined street and is the embodiment of  refined living at its finest.    From the moment you arrive, you'll be greeted by the charm of tumble brick and double wrought iron architectural gates. . A quaint garden and covered portico front porch beckon you inside, setting the tone for the remarkable experience that lies beyond.    Every detail of this home has been carefully considered, yet its understated elegance effortlessly captivates. Step through the mahogany-stained front door, featuring a round leaded glass insert, and you'll be drawn into a world of architectural splendor. Arched room entries, substantial crown, chair rail, and baseboard moldings frame each space with finesse, while gleaming hardwood floors and large Andersen UV-coated windows, adorned with Plantation shutters, bathe the interiors in natural light.    With four floors accessible by the home's elevator, this residence offers unparalleled lifestyle flexibility for all generations. Boasting four bedrooms, three full baths, and bonus flex spaces, there's ample room to tailor the home to your unique needs.     Whether you're entertaining guests in the formal living and dining rooms or enjoying casual gatherings in the spacious breakfast area and cozy den, every moment is infused with warmth and comfort.    The heart of this home lies in its meticulously designed kitchen, crafted by professional chefs to exceed expectations. Equipped with a four-oven AGA, Traulsen refrigerator/freezer, Traulsen 100 wine bottle cooler, Miele dishwasher, end-cut butcher block, and custom granite counters, it's a culinary oasis where creativity knows no bounds. Here you will find an  oversized built-in pantry featuring roll-out drawers and  storage solutions that are as abundant as they are stylish.    Experience the epitome of luxury living in Chapel Hill's Meadowmont community. Welcome home to a place where every detail tells a story of timeless elegance and unparalleled comfort.      Imagine waking up each morning in your luxurious retreat, greeted by the gentle glow of sunlight streaming through windows adorned with  Plantation shutters. As you make your way downstairs to the kitchen, the aroma of freshly brewed coffee fills the air, promising a delightful start to the day.    With breakfast sizzling on the AGA stove and the morning news softly playing in the background, you gather with loved ones in the spacious breakfast gathering area, sharing stories and laughter over a delicious meal.    As the day unfolds, you find yourself drawn to the cozy den and curl up with a good book or indulge in a leisurely afternoon nap.     Meanwhile, the formal living and dining rooms stand ready to host elegant soirées and intimate gatherings, each moment imbued with a sense of sophistication and grace.     Perhaps the day calls for  a quick run on the Peloton or a movie in the lower level bonus space!  In the evening, you retreat to the upper floors for a tranquil night's sleep. As you sink into the plush comfort of your bed, you drift off to sleep, dreaming of the endless possibilities that await in your Meadowmont sanctuary.    Whether you're enjoying a quiet evening at home or exploring the vibrant community that surrounds you, life at this upscale townhome is a symphony of comfort, convenience, and style. Welcome to a life where every day feels like a celebration, and every moment is filled with the joys of home.","210 W Barbee Chapel Rd, Chapel Hill, NC 27517",3.3169620879162656,3.8,4.31,1.1350854326562072,4.38,0.4547402345251838,0.10390635712764876,4.92
60072294.0,2.0,1.0,250000,1973.0,908.0,35.934364,-79.02021,CONDO,,0.84,1576.0,252700.0,RECENTLY_SOLD,False,250000.0,Chapel Hill,NC,27517,"Completely updated condo in an amazing Chapel Hill location! This second floor, 2-bedroom, 1-bathroom stunner is situated in beautiful Hamlin Park. Just 10 minutes from Downtown Chapel Hill and steps from the free city bus line, convenience is at your doorstep. The remodeled kitchen features stunning granite countertops and counter-to-ceiling subway tile. Engineered hardwood floors enhance the thoughtful design throughout. Be a part of the exciting and growing Blue Hill District, with Trader Joe's, Harris Teeter, University Place, and Eastgate Shopping Center just blocks away.","108 Ephesus Church Rd APT 516, Chapel Hill, NC 27517",3.8243597178426434,3.7,3.37,0.456723717783093,4.69,0.8050265088201234,0.056738658861386564,4.95
251693243.0,5.0,7.5,1309600,2018.0,,35.90432,-79.16056,SINGLE_FAMILY,3651634.0,0.84,3141.0,1309600.0,OTHER,False,930000.0,Chapel Hill,NC,27516,"This is a 5 bedroom, 7.5 bathroom, single family home. This home is located at 841 Silent Hvn, Chapel Hill, NC 27516.","841 Silent Hvn, Chapel Hill, NC 27516",9.994551265170564,3.03,4.84,12.152776466778407,2.88,6.222247122078065,5.785121651941706,3.42
50029602.0,3.0,1.0,286600,1969.0,1025.0,35.895416,-79.1764,SINGLE_FAMILY,23958.0,0.84,1572.0,286600.0,OTHER,False,119000.0,Chapel Hill,NC,27516,"1 level on large lot in Orange County. Living and dining areas combine This space features a vaulted ceiling with a fan, exposed beams, hardwoods, & brick surround woodstove. Kitchen has skylight, appliances included & is open to the living and dining area. 3 bedrooms all have hardwood floors & ceiling fans. Shared bath has tile floors. Large deck. Exterior laundry in carport includes washer & dryer. Pets w/fee & approval.","1504 Edwards Dr W, Chapel Hill, NC 27516",11.51848192586676,2.92,3.24,13.647441710246706,2.79,7.7339539364278655,7.452409929807971,3.24
50041321.0,3.0,1.0,427300,1961.0,1584.0,35.929222,-79.01868,SINGLE_FAMILY,21344.0,0.84,2017.0,427300.0,OTHER,False,,Chapel Hill,NC,27517,"This 1584 square foot single family home has 3 bedrooms and 1.0 bathrooms. This home is located at 310 Hemlock Dr UNIT 12, Chapel Hill, NC 27517.","310 Hemlock Dr UNIT 12, Chapel Hill, NC 27517",3.551984647671462,3.75,2.97,0.9271951859811722,4.46,0.7912720426720906,0.3824325073395019,4.73
97867703.0,5.0,3.5,855100,2010.0,2769.0,35.92663,-78.9968,SINGLE_FAMILY,9147.0,0.72,2655.0,855100.0,OTHER,False,471000.0,Durham,NC,27707,"This 2769 square foot single family home has 5 bedrooms and 3.5 bathrooms. This home is located at 1 Coggins Mine Ct, Durham, NC 27707.","1 Coggins Mine Ct, Durham, NC 27707",5.1526510153380345,3.5,4.58,2.7273424610754424,3.92,2.652033032255681,0.703790570855467,4.56
98198655.0,3.0,2.0,797300,2011.0,2547.0,35.927456,-78.99656,SINGLE_FAMILY,6969.0,0.72,2396.0,797300.0,OTHER,False,442000.0,Durham,NC,27707,"FIRST LEVEL LIVING PLUS by Carolinian Homes features master& 2 additional BRs on main level,2nd floor finished for media room/bonus,PLUS unfin. 3rd bath&4th bed 1ST LEVEL 10'&12' ceilings, granite countertops in kitchen & master bath, stainless steel appl package, convenient mudroom with built-ins, and rear screened porch. Energy Star Certified & more! Min.to I-40,UNC.Duke&RDU","307 Kinsale Dr, Durham, NC 27707",5.206441976958972,3.5,4.61,2.711016463363363,3.92,2.744426220086143,0.6538338196642511,4.59
50029905.0,3.0,2.0,355400,1978.0,1974.0,35.89297,-79.16489,SINGLE_FAMILY,78843.0,0.84,2359.0,355400.0,OTHER,False,130000.0,Chapel Hill,NC,27516,"This 1974 square foot single family home has 3 bedrooms and 2.0 bathrooms. This home is located at 728 Tommy Ln, Chapel Hill, NC 27516.","728 Tommy Ln, Chapel Hill, NC 27516",10.535715640358676,2.99,3.53,12.647065173431375,2.85,6.758853344353677,6.599919295403111,3.33
60074186.0,1.0,2.0,295400,2000.0,760.0,35.881573,-79.06898,CONDO,,0.84,1434.0,295400.0,OTHER,False,172000.0,Chapel Hill,NC,27516,"Exceptionally maintained 1 bedroom, 1.5 bath condo in desirable Southern Village. This second-story unit features open floor plan, nice white painted kitchen cabinets, cozy dining space with modern light fixture, & private balcony. Washer, dryer, & refrigerator. Secure, keyless entry into building. Walkable to shops, dining, movie theater, outdoor recreation, & entertainment in this popular Chapel Hill neighborhood. Easy commute to Chapel Hill, UNC, RTP, & Duke.","524 Aberdeen Dr APT 205, Chapel Hill, NC 27516",3.5770617528037962,3.75,4.25,4.856905680915665,3.55,3.0681154122518746,0.3395472420375884,4.76
50038554.0,4.0,3.0,564200,1970.0,1936.0,35.924034,-79.062,SINGLE_FAMILY,22215.0,0.84,2879.0,564200.0,OTHER,False,338000.0,Chapel Hill,NC,27516,"This 1936 square foot single family home has 4 bedrooms and 3.0 bathrooms. This home is located at 315 Burris Pl #A, Chapel Hill, NC 27516.","315 Burris Pl #A, Chapel Hill, NC 27516",1.903675460960332,4.12,3.27,3.2865005013067066,3.8,0.6464499097100607,0.2084388393469707,4.84
251560431.0,3.0,2.0,261000,1981.0,1112.0,35.964333,-79.04639,CONDO,43560.0,0.84,1684.0,261000.0,OTHER,False,86000.0,Chapel Hill,NC,27514,"This 1112 square foot condo home has 3 bedrooms and 2.0 bathrooms. This home is located at 103 Weatherstone Dr UNIT C, Chapel Hill, NC 27514.","103 Weatherstone Dr UNIT C, Chapel Hill, NC 27514",6.049359365807304,3.39,3.63,3.6518528464873734,3.74,3.605722611171306,0.14772898171949847,4.89
98778813.0,2.0,2.0,515000,2009.0,1190.0,35.906612,-79.02157,APARTMENT,43560.0,0.84,2011.0,563700.0,SOLD,False,515000.0,Chapel Hill,NC,27517,"Luxury condo, 2/2 with great amenities, close to UNC Hospitals.

Location, location, location! You'll appreciate this well-appointed, second-floor condominium as your central base of operations. Situated in Chapel Hill near UNC Hospitals and Meadowmont, the condo offers easy access to UNC, Duke University, Durham and Raleigh. The floor-to-ceiling windows and balcony of this light-filled, nearly 1200' sq. end unit overlook UNC's Finley Golf Course.

The generously-sized kitchen sports stainless steel appliances, custom countertops and quality cabinetry, making it easy to prepare a great meal and entertain friends in the open living/dining area. Both bedrooms include an ensuite bath with custom countertops and great closet space. A washer and dryer are available in the spacious laundry/utility room.

Building security makes the home even more of a refuge, as exterior doors and elevator require keyed fobs. Two secure parking places are available. Within the building, enjoy a rooftop salt-water pool and sun deck and top-notch fitness center or visit the neighborhood's paved trails, shops, restaurants and food markets, all within easy walking distance.

$2600/mo. Available January 2023. Application, references and $2600 security deposit required. Sorry, no pets.

Owner pays for water. Renter pays electric, cable, other contracted utilities.
Two assigned garage parking spots. Secure entrance. No smoking; sorry, no pets.","3202 Environ Way, Chapel Hill, NC 27517",2.5967804364870575,3.95,4.54,0.42533080678804147,4.71,0.3544746462387733,0.1486479839677337,4.89
